,group_ID,detected_techniques,candidate_techniques,true_subsequent_techniques,predicted_techniques,accuracy,precision,recall
0,aa22-277a,['T1078'],"['T1548', 'T1548.002', 'T1134.005', 'T1531', 'T1087', 'T1087.002', 'T1087.003', 'T1087.001', 'T1098', 'T1071', 'T1071.004', 'T1071.002', 'T1071.003', 'T1071.001', 'T1010', 'T1560', 'T1560.003', 'T1560.002', 'T1560.001', 'T1123', 'T1119', 'T1020', 'T1020.001', 'T1197', 'T1547', 'T1547.014', 'T1547.006', 'T1547.010', 'T1547.001', 'T1547.009', 'T1037.002', 'T1217', 'T1185', 'T1110', 'T1110.002', 'T1110.001', 'T1110.003', 'T1115', 'T1059', 'T1059.002', 'T1059.007', 'T1059.008', 'T1059.001', 'T1059.006', 'T1059.004', 'T1059.005', 'T1059.003', 'T1554', 'T1136', 'T1136.001', 'T1543', 'T1543.003', 'T1555', 'T1555.003', 'T1555.005', 'T1555.002', 'T1132', 'T1132.002', 'T1132.001', 'T1486', 'T1001', 'T1001.001', 'T1001.002', 'T1074.001', 'T1074.002', 'T1030', 'T1602.002', 'T1213', 'T1213.002', 'T1005', 'T1039', 'T1025', 'T1491', 'T1491.001', 'T1140', 'T1652', 'T1006', 'T1561', 'T1482', 'T1189', 'T1568', 'T1114', 'T1114.002', 'T1573', 'T1573.002', 'T1573.001', 'T1499', 'T1499.003', 'T1499.002', 'T1546.008', 'T1546.005', 'T1048', 'T1048.002', 'T1048.001', 'T1048.003', 'T1041', 'T1011', 'T1011.001', 'T1052', 'T1052.001', 'T1567', 'T1567.002', 'T1567.001', 'T1190', 'T1203', 'T1212', 'T1211', 'T1068', 'T1210', 'T1133', 'T1008', 'T1083', 'T1187', 'T1200', 'T1564.005', 'T1564.001', 'T1564.003', 'T1564.006', 'T1574', 'T1574.001', 'T1574.002', 'T1574.008', 'T1574.009', 'T1574.010', 'T1562.004', 'T1562.001', 'T1562.010', 'T1562.003', 'T1562.006', 'T1562.009', 'T1070.003', 'T1070.008', 'T1070.001', 'T1070.004', 'T1070.005', 'T1070.006', 'T1202', 'T1105', 'T1056', 'T1056.001', 'T1056.003', 'T1559', 'T1559.001', 'T1559.002', 'T1570', 'T1036', 'T1036.007', 'T1036.008', 'T1036.004', 'T1036.005', 'T1036.003', 'T1556.004', 'T1112', 'T1111', 'T1104', 'T1106', 'T1046', 'T1135', 'T1040', 'T1095', 'T1571', 'T1003', 'T1003.005', 'T1003.006', 'T1003.004', 'T1003.001', 'T1003.003', 'T1003.002', 'T1027', 'T1027.001', 'T1027.010', 'T1027.004', 'T1027.005', 'T1027.002', 'T1027.003', 'T1201', 'T1120', 'T1069', 'T1069.002', 'T1069.001', 'T1566', 'T1566.001', 'T1566.002', 'T1566.003', 'T1542', 'T1542.003', 'T1542.001', 'T1057', 'T1055', 'T1055.001', 'T1572', 'T1090', 'T1090.002', 'T1090.001', 'T1090.003', 'T1012', 'T1219', 'T1563', 'T1021', 'T1021.003', 'T1021.001', 'T1021.002', 'T1021.004', 'T1021.006', 'T1018', 'T1496', 'T1207', 'T1014', 'T1053', 'T1053.002', 'T1053.003', 'T1053.005', 'T1113', 'T1505', 'T1505.003', 'T1072', 'T1518', 'T1518.001', 'T1558', 'T1553.002', 'T1553.006', 'T1553.001', 'T1195.003', 'T1195.001', 'T1195.002', 'T1218', 'T1218.003', 'T1218.001', 'T1218.014', 'T1218.013', 'T1218.005', 'T1218.007', 'T1218.010', 'T1218.011', 'T1082', 'T1614', 'T1614.001', 'T1016', 'T1016.001', 'T1049', 'T1033', 'T1007', 'T1569', 'T1569.002', 'T1124', 'T1080', 'T1221', 'T1205', 'T1205.001', 'T1127', 'T1199', 'T1552', 'T1552.003', 'T1552.008', 'T1552.001', 'T1550.002', 'T1204', 'T1204.002', 'T1204.001', 'T1078.001', 'T1078.002', 'T1078.003', 'T1125', 'T1497.002', 'T1600', 'T1102', 'T1102.002', 'T1102.001', 'T1102.003', 'T1047', 'T1220']","['T1047', 'T1059', 'T1059.001', 'T1059.003', 'T1059.006', 'T1129', 'T1569', 'T1078', 'T1543', 'T1078', 'T1036.005', 'T1070', 'T1070.004', 'T1078', 'T1497.001', 'T1562.001', 'T1574', 'T1016', 'T1016.001', 'T1033', 'T1049', 'T1057', 'T1082', 'T1083', 'T1497.001', 'T1021.002', 'T1560.001', 'T1039', 'T1074.002', 'T1095', 'T1105', 'T1090', 'T1029', 'T1567.002']","['T1087.002', 'T1087.001', 'T1071.004', 'T1071.001', 'T1560', 'T1560.001', 'T1119', 'T1547.001', 'T1110', 'T1059', 'T1059.007', 'T1059.001', 'T1059.006', 'T1059.005', 'T1059.003', 'T1136.001', 'T1543.003', 'T1555', 'T1555.003', 'T1132.001', 'T1074.001', 'T1005', 'T1039', 'T1140', 'T1189', 'T1114.002', 'T1573.001', 'T1041', 'T1567.002', 'T1190', 'T1203', 'T1068', 'T1133', 'T1083', 'T1564.001', 'T1564.003', 'T1574.002', 'T1562.004', 'T1562.001', 'T1070.004', 'T1070.006', 'T1105', 'T1056.001', 'T1559.002', 'T1036', 'T1036.004', 'T1036.005', 'T1112', 'T1106', 'T1046', 'T1135', 'T1571', 'T1003', 'T1003.004', 'T1003.001', 'T1027', 'T1027.010', 'T1027.002', 'T1069.001', 'T1566.001', 'T1566.002', 'T1566.003', 'T1057', 'T1090.002', 'T1012', 'T1021.001', 'T1021.002', 'T1021.004', 'T1018', 'T1053.005', 'T1113', 'T1505.003', 'T1518', 'T1518.001', 'T1553.002', 'T1218.005', 'T1218.010', 'T1218.011', 'T1082', 'T1016', 'T1049', 'T1033', 'T1007', 'T1569.002', 'T1552.001', 'T1204.002', 'T1204.001', 'T1078.003', 'T1102', 'T1102.002', 'T1047']",0.2087912087912088,0.2087912087912088,0.5588235294117647
1,aa22-277a,"['T1078', 'T1047']","['T1548', 'T1548.002', 'T1134.005', 'T1531', 'T1087', 'T1087.002', 'T1087.003', 'T1087.001', 'T1098', 'T1071', 'T1071.004', 'T1071.002', 'T1071.003', 'T1071.001', 'T1010', 'T1560', 'T1560.003', 'T1560.002', 'T1560.001', 'T1123', 'T1119', 'T1020', 'T1020.001', 'T1197', 'T1547', 'T1547.014', 'T1547.006', 'T1547.010', 'T1547.001', 'T1547.009', 'T1037.002', 'T1217', 'T1185', 'T1110', 'T1110.002', 'T1110.001', 'T1110.003', 'T1115', 'T1059', 'T1059.002', 'T1059.007', 'T1059.008', 'T1059.001', 'T1059.006', 'T1059.004', 'T1059.005', 'T1059.003', 'T1554', 'T1136', 'T1136.001', 'T1543', 'T1543.003', 'T1555', 'T1555.003', 'T1555.005', 'T1555.002', 'T1132', 'T1132.002', 'T1132.001', 'T1486', 'T1001', 'T1001.001', 'T1001.002', 'T1074.001', 'T1074.002', 'T1030', 'T1602.002', 'T1213', 'T1213.002', 'T1005', 'T1039', 'T1025', 'T1491', 'T1491.001', 'T1140', 'T1652', 'T1006', 'T1561', 'T1482', 'T1568', 'T1114', 'T1114.002', 'T1573', 'T1573.002', 'T1573.001', 'T1499', 'T1499.003', 'T1499.002', 'T1546.008', 'T1546.005', 'T1048', 'T1048.002', 'T1048.001', 'T1048.003', 'T1041', 'T1011', 'T1011.001', 'T1052', 'T1052.001', 'T1567', 'T1567.002', 'T1567.001', 'T1203', 'T1212', 'T1211', 'T1068', 'T1210', 'T1133', 'T1008', 'T1083', 'T1187', 'T1564.005', 'T1564.001', 'T1564.003', 'T1564.006', 'T1574', 'T1574.001', 'T1574.002', 'T1574.008', 'T1574.009', 'T1574.010', 'T1562.004', 'T1562.001', 'T1562.010', 'T1562.003', 'T1562.006', 'T1562.009', 'T1070.003', 'T1070.008', 'T1070.001', 'T1070.004', 'T1070.005', 'T1070.006', 'T1202', 'T1105', 'T1056', 'T1056.001', 'T1056.003', 'T1559', 'T1559.001', 'T1559.002', 'T1570', 'T1036', 'T1036.007', 'T1036.008', 'T1036.004', 'T1036.005', 'T1036.003', 'T1556.004', 'T1112', 'T1111', 'T1104', 'T1106', 'T1046', 'T1135', 'T1040', 'T1095', 'T1571', 'T1003', 'T1003.005', 'T1003.006', 'T1003.004', 'T1003.001', 'T1003.003', 'T1003.002', 'T1027', 'T1027.001', 'T1027.010', 'T1027.004', 'T1027.005', 'T1027.002', 'T1027.003', 'T1201', 'T1120', 'T1069', 'T1069.002', 'T1069.001', 'T1542', 'T1542.003', 'T1542.001', 'T1057', 'T1055', 'T1055.001', 'T1572', 'T1090', 'T1090.002', 'T1090.001', 'T1090.003', 'T1012', 'T1219', 'T1563', 'T1021', 'T1021.003', 'T1021.001', 'T1021.002', 'T1021.004', 'T1021.006', 'T1018', 'T1496', 'T1207', 'T1014', 'T1053', 'T1053.002', 'T1053.003', 'T1053.005', 'T1113', 'T1505', 'T1505.003', 'T1072', 'T1518', 'T1518.001', 'T1558', 'T1553.002', 'T1553.006', 'T1553.001', 'T1218', 'T1218.003', 'T1218.001', 'T1218.014', 'T1218.013', 'T1218.005', 'T1218.007', 'T1218.010', 'T1218.011', 'T1082', 'T1614', 'T1614.001', 'T1016', 'T1016.001', 'T1049', 'T1033', 'T1007', 'T1569', 'T1569.002', 'T1124', 'T1080', 'T1221', 'T1205', 'T1205.001', 'T1127', 'T1552', 'T1552.003', 'T1552.008', 'T1552.001', 'T1550.002', 'T1204', 'T1204.002', 'T1204.001', 'T1078', 'T1078.001', 'T1078.002', 'T1078.003', 'T1125', 'T1497.002', 'T1600', 'T1102', 'T1102.002', 'T1102.001', 'T1102.003', 'T1047', 'T1220']","['T1059', 'T1059.001', 'T1059.003', 'T1059.006', 'T1129', 'T1569', 'T1078', 'T1543', 'T1078', 'T1036.005', 'T1070', 'T1070.004', 'T1078', 'T1497.001', 'T1562.001', 'T1574', 'T1016', 'T1016.001', 'T1033', 'T1049', 'T1057', 'T1082', 'T1083', 'T1497.001', 'T1021.002', 'T1560.001', 'T1039', 'T1074.002', 'T1095', 'T1105', 'T1090', 'T1029', 'T1567.002']","['T1087.002', 'T1087.001', 'T1071.004', 'T1071.001', 'T1560', 'T1560.001', 'T1119', 'T1547.001', 'T1110', 'T1059', 'T1059.007', 'T1059.001', 'T1059.006', 'T1059.005', 'T1059.003', 'T1136.001', 'T1543.003', 'T1555', 'T1555.003', 'T1132.001', 'T1074.001', 'T1005', 'T1039', 'T1140', 'T1114.002', 'T1573.001', 'T1041', 'T1567.002', 'T1203', 'T1068', 'T1133', 'T1083', 'T1564.001', 'T1564.003', 'T1574.002', 'T1562.004', 'T1562.001', 'T1070.004', 'T1070.006', 'T1105', 'T1056.001', 'T1559.002', 'T1036', 'T1036.004', 'T1036.005', 'T1112', 'T1106', 'T1046', 'T1135', 'T1571', 'T1003', 'T1003.004', 'T1003.001', 'T1027', 'T1027.010', 'T1027.002', 'T1069.001', 'T1057', 'T1090.002', 'T1012', 'T1021.001', 'T1021.002', 'T1021.004', 'T1018', 'T1053.005', 'T1113', 'T1505.003', 'T1518', 'T1518.001', 'T1553.002', 'T1218.005', 'T1218.010', 'T1218.011', 'T1082', 'T1016', 'T1049', 'T1033', 'T1007', 'T1569.002', 'T1552.001', 'T1204.002', 'T1204.001', 'T1078', 'T1078.003', 'T1102', 'T1102.002', 'T1047']",0.21839080459770116,0.21839080459770116,0.5757575757575758
2,aa22-277a,"['T1078', 'T1047', 'T1059']","['T1548', 'T1548.002', 'T1134.005', 'T1531', 'T1087', 'T1087.002', 'T1087.003', 'T1087.001', 'T1098', 'T1071', 'T1071.004', 'T1071.002', 'T1071.003', 'T1071.001', 'T1010', 'T1560', 'T1560.003', 'T1560.002', 'T1560.001', 'T1123', 'T1119', 'T1020', 'T1020.001', 'T1197', 'T1547', 'T1547.014', 'T1547.006', 'T1547.010', 'T1547.001', 'T1547.009', 'T1037.002', 'T1217', 'T1185', 'T1110', 'T1110.004', 'T1110.002', 'T1110.001', 'T1110.003', 'T1115', 'T1059', 'T1059.002', 'T1059.007', 'T1059.008', 'T1059.001', 'T1059.006', 'T1059.004', 'T1059.005', 'T1059.003', 'T1554', 'T1136', 'T1136.001', 'T1543', 'T1543.003', 'T1555', 'T1555.003', 'T1555.005', 'T1555.002', 'T1132', 'T1132.002', 'T1132.001', 'T1486', 'T1001', 'T1001.001', 'T1001.002', 'T1074', 'T1074.001', 'T1074.002', 'T1030', 'T1602.002', 'T1213', 'T1213.002', 'T1005', 'T1039', 'T1025', 'T1491', 'T1491.001', 'T1140', 'T1652', 'T1006', 'T1561', 'T1482', 'T1568', 'T1114', 'T1114.002', 'T1573', 'T1573.002', 'T1573.001', 'T1499', 'T1499.003', 'T1499.002', 'T1546.008', 'T1546.005', 'T1048', 'T1048.002', 'T1048.001', 'T1048.003', 'T1041', 'T1011', 'T1011.001', 'T1052', 'T1052.001', 'T1567', 'T1567.002', 'T1567.001', 'T1203', 'T1212', 'T1211', 'T1068', 'T1210', 'T1133', 'T1008', 'T1083', 'T1187', 'T1564.005', 'T1564.001', 'T1564.003', 'T1564.006', 'T1574', 'T1574.001', 'T1574.002', 'T1574.008', 'T1574.009', 'T1574.010', 'T1562.004', 'T1562.001', 'T1562.010', 'T1562.003', 'T1562.006', 'T1562.009', 'T1070.003', 'T1070.008', 'T1070.001', 'T1070.004', 'T1070.005', 'T1070.006', 'T1202', 'T1105', 'T1056', 'T1056.001', 'T1056.003', 'T1559', 'T1559.001', 'T1559.002', 'T1570', 'T1036', 'T1036.007', 'T1036.008', 'T1036.004', 'T1036.005', 'T1036.003', 'T1556.004', 'T1112', 'T1111', 'T1104', 'T1106', 'T1046', 'T1135', 'T1040', 'T1095', 'T1571', 'T1003', 'T1003.005', 'T1003.006', 'T1003.004', 'T1003.001', 'T1003.003', 'T1003.002', 'T1027', 'T1027.001', 'T1027.010', 'T1027.004', 'T1027.005', 'T1027.002', 'T1027.003', 'T1027.008', 'T1201', 'T1120', 'T1069', 'T1069.002', 'T1069.001', 'T1542', 'T1542.003', 'T1542.001', 'T1057', 'T1055', 'T1055.001', 'T1572', 'T1090', 'T1090.002', 'T1090.001', 'T1090.003', 'T1012', 'T1219', 'T1563', 'T1021', 'T1021.003', 'T1021.001', 'T1021.002', 'T1021.004', 'T1021.006', 'T1018', 'T1496', 'T1207', 'T1014', 'T1053', 'T1053.002', 'T1053.003', 'T1053.005', 'T1113', 'T1505', 'T1505.003', 'T1072', 'T1518', 'T1518.001', 'T1558', 'T1553.002', 'T1553.006', 'T1553.001', 'T1218', 'T1218.003', 'T1218.001', 'T1218.014', 'T1218.013', 'T1218.005', 'T1218.007', 'T1218.010', 'T1218.011', 'T1082', 'T1614', 'T1614.001', 'T1016', 'T1016.001', 'T1049', 'T1033', 'T1007', 'T1569', 'T1569.002', 'T1124', 'T1080', 'T1221', 'T1205', 'T1205.001', 'T1127', 'T1552', 'T1552.003', 'T1552.008', 'T1552.001', 'T1550.002', 'T1204', 'T1204.002', 'T1204.001', 'T1078', 'T1078.001', 'T1078.002', 'T1078.003', 'T1125', 'T1497.002', 'T1600', 'T1102', 'T1102.002', 'T1102.001', 'T1102.003', 'T1047', 'T1220']","['T1059.001', 'T1059.003', 'T1059.006', 'T1129', 'T1569', 'T1078', 'T1543', 'T1078', 'T1036.005', 'T1070', 'T1070.004', 'T1078', 'T1497.001', 'T1562.001', 'T1574', 'T1016', 'T1016.001', 'T1033', 'T1049', 'T1057', 'T1082', 'T1083', 'T1497.001', 'T1021.002', 'T1560.001', 'T1039', 'T1074.002', 'T1095', 'T1105', 'T1090', 'T1029', 'T1567.002']","['T1087.002', 'T1087.001', 'T1071.001', 'T1560', 'T1560.001', 'T1119', 'T1547.001', 'T1110', 'T1059', 'T1059.007', 'T1059.001', 'T1059.006', 'T1059.005', 'T1059.003', 'T1136.001', 'T1543.003', 'T1555', 'T1555.003', 'T1132.001', 'T1074.001', 'T1005', 'T1039', 'T1140', 'T1041', 'T1567.002', 'T1203', 'T1068', 'T1133', 'T1083', 'T1564.003', 'T1574.002', 'T1562.001', 'T1070.004', 'T1070.006', 'T1105', 'T1056.001', 'T1559.002', 'T1036', 'T1036.004', 'T1036.005', 'T1112', 'T1106', 'T1046', 'T1135', 'T1571', 'T1003', 'T1003.001', 'T1027', 'T1027.010', 'T1027.002', 'T1057', 'T1090.002', 'T1012', 'T1021.001', 'T1021.002', 'T1021.004', 'T1018', 'T1053.005', 'T1505.003', 'T1518', 'T1518.001', 'T1553.002', 'T1218.005', 'T1218.010', 'T1218.011', 'T1082', 'T1016', 'T1049', 'T1033', 'T1007', 'T1569.002', 'T1552.001', 'T1204.002', 'T1204.001', 'T1078', 'T1102', 'T1102.002', 'T1047']",0.23076923076923078,0.23076923076923078,0.5625
3,aa22-277a,"['T1078', 'T1047', 'T1059', 'T1059.001']","['T1548', 'T1548.002', 'T1134.005', 'T1531', 'T1087', 'T1087.002', 'T1087.003', 'T1087.001', 'T1098', 'T1071', 'T1071.004', 'T1071.002', 'T1071.003', 'T1071.001', 'T1010', 'T1560', 'T1560.003', 'T1560.002', 'T1560.001', 'T1123', 'T1119', 'T1020', 'T1020.001', 'T1197', 'T1547', 'T1547.014', 'T1547.006', 'T1547.010', 'T1547.001', 'T1547.009', 'T1037.002', 'T1217', 'T1185', 'T1110', 'T1110.004', 'T1110.002', 'T1110.001', 'T1110.003', 'T1115', 'T1059', 'T1059.002', 'T1059.007', 'T1059.008', 'T1059.001', 'T1059.006', 'T1059.004', 'T1059.005', 'T1059.003', 'T1554', 'T1136', 'T1136.001', 'T1543', 'T1543.003', 'T1555', 'T1555.003', 'T1555.005', 'T1555.002', 'T1132', 'T1132.002', 'T1132.001', 'T1486', 'T1001', 'T1001.001', 'T1001.002', 'T1074', 'T1074.001', 'T1074.002', 'T1030', 'T1602.002', 'T1213', 'T1213.002', 'T1005', 'T1039', 'T1025', 'T1491', 'T1491.001', 'T1140', 'T1652', 'T1006', 'T1561', 'T1484.002', 'T1482', 'T1568', 'T1114', 'T1114.002', 'T1573', 'T1573.002', 'T1573.001', 'T1499', 'T1499.003', 'T1499.002', 'T1546.008', 'T1546.005', 'T1048', 'T1048.002', 'T1048.001', 'T1048.003', 'T1041', 'T1011', 'T1011.001', 'T1052', 'T1052.001', 'T1567', 'T1567.002', 'T1567.001', 'T1203', 'T1212', 'T1211', 'T1068', 'T1210', 'T1133', 'T1008', 'T1083', 'T1187', 'T1564.005', 'T1564.001', 'T1564.003', 'T1564.006', 'T1574', 'T1574.001', 'T1574.002', 'T1574.008', 'T1574.009', 'T1574.010', 'T1562.004', 'T1562.001', 'T1562.010', 'T1562.003', 'T1562.006', 'T1562.009', 'T1070.003', 'T1070.008', 'T1070.007', 'T1070.001', 'T1070.004', 'T1070.005', 'T1070.006', 'T1202', 'T1105', 'T1056', 'T1056.001', 'T1056.003', 'T1559', 'T1559.001', 'T1559.002', 'T1570', 'T1036', 'T1036.007', 'T1036.008', 'T1036.004', 'T1036.005', 'T1036.003', 'T1556.004', 'T1112', 'T1111', 'T1104', 'T1106', 'T1046', 'T1135', 'T1040', 'T1095', 'T1571', 'T1003', 'T1003.005', 'T1003.006', 'T1003.004', 'T1003.001', 'T1003.003', 'T1003.002', 'T1027', 'T1027.001', 'T1027.010', 'T1027.004', 'T1027.005', 'T1027.002', 'T1027.003', 'T1027.008', 'T1201', 'T1120', 'T1069', 'T1069.002', 'T1069.001', 'T1542', 'T1542.003', 'T1542.001', 'T1057', 'T1055', 'T1055.001', 'T1572', 'T1090', 'T1090.002', 'T1090.001', 'T1090.003', 'T1012', 'T1219', 'T1563', 'T1021', 'T1021.003', 'T1021.001', 'T1021.002', 'T1021.004', 'T1021.006', 'T1018', 'T1496', 'T1207', 'T1014', 'T1053', 'T1053.002', 'T1053.003', 'T1053.005', 'T1113', 'T1505', 'T1505.003', 'T1072', 'T1518', 'T1518.001', 'T1558', 'T1553.002', 'T1553.006', 'T1553.001', 'T1218', 'T1218.003', 'T1218.001', 'T1218.014', 'T1218.013', 'T1218.005', 'T1218.007', 'T1218.010', 'T1218.011', 'T1082', 'T1614', 'T1614.001', 'T1016', 'T1016.001', 'T1049', 'T1033', 'T1007', 'T1569', 'T1569.002', 'T1124', 'T1080', 'T1221', 'T1205', 'T1205.001', 'T1127', 'T1552', 'T1552.003', 'T1552.008', 'T1552.001', 'T1550.002', 'T1204', 'T1204.002', 'T1204.001', 'T1078', 'T1078.001', 'T1078.002', 'T1078.003', 'T1125', 'T1497.002', 'T1600', 'T1102', 'T1102.002', 'T1102.001', 'T1102.003', 'T1047', 'T1220']","['T1059.003', 'T1059.006', 'T1129', 'T1569', 'T1078', 'T1543', 'T1078', 'T1036.005', 'T1070', 'T1070.004', 'T1078', 'T1497.001', 'T1562.001', 'T1574', 'T1016', 'T1016.001', 'T1033', 'T1049', 'T1057', 'T1082', 'T1083', 'T1497.001', 'T1021.002', 'T1560.001', 'T1039', 'T1074.002', 'T1095', 'T1105', 'T1090', 'T1029', 'T1567.002']","['T1087.002', 'T1087.001', 'T1071.001', 'T1560', 'T1560.001', 'T1119', 'T1547.001', 'T1110', 'T1059', 'T1059.007', 'T1059.001', 'T1059.006', 'T1059.005', 'T1059.003', 'T1136.001', 'T1543.003', 'T1555', 'T1555.003', 'T1132.001', 'T1074.001', 'T1005', 'T1039', 'T1140', 'T1041', 'T1567.002', 'T1203', 'T1068', 'T1133', 'T1083', 'T1564.003', 'T1574.002', 'T1562.001', 'T1070.004', 'T1070.006', 'T1105', 'T1056.001', 'T1559.002', 'T1036', 'T1036.004', 'T1036.005', 'T1112', 'T1106', 'T1046', 'T1135', 'T1571', 'T1003.001', 'T1027', 'T1027.010', 'T1027.002', 'T1057', 'T1090.002', 'T1021.001', 'T1021.002', 'T1021.004', 'T1018', 'T1053.005', 'T1505.003', 'T1518', 'T1518.001', 'T1553.002', 'T1218.005', 'T1218.010', 'T1218.011', 'T1082', 'T1016', 'T1049', 'T1033', 'T1007', 'T1569.002', 'T1552.001', 'T1204.002', 'T1204.001', 'T1078', 'T1102', 'T1102.002', 'T1047']",0.2236842105263158,0.2236842105263158,0.5483870967741935
4,aa22-277a,"['T1078', 'T1047', 'T1059', 'T1059.001', 'T1059.003']","['T1548', 'T1548.002', 'T1134.005', 'T1531', 'T1087', 'T1087.002', 'T1087.003', 'T1087.001', 'T1098', 'T1071', 'T1071.004', 'T1071.002', 'T1071.003', 'T1071.001', 'T1010', 'T1560', 'T1560.003', 'T1560.002', 'T1560.001', 'T1123', 'T1119', 'T1020', 'T1020.001', 'T1197', 'T1547', 'T1547.014', 'T1547.006', 'T1547.010', 'T1547.001', 'T1547.009', 'T1037.002', 'T1217', 'T1185', 'T1110', 'T1110.004', 'T1110.002', 'T1110.001', 'T1110.003', 'T1115', 'T1059', 'T1059.002', 'T1059.007', 'T1059.008', 'T1059.001', 'T1059.006', 'T1059.004', 'T1059.005', 'T1059.003', 'T1554', 'T1136', 'T1136.001', 'T1543', 'T1543.003', 'T1555', 'T1555.003', 'T1555.005', 'T1555.002', 'T1132', 'T1132.002', 'T1132.001', 'T1486', 'T1001', 'T1001.001', 'T1001.002', 'T1074', 'T1074.001', 'T1074.002', 'T1030', 'T1602.002', 'T1213', 'T1213.002', 'T1005', 'T1039', 'T1025', 'T1491', 'T1491.001', 'T1140', 'T1652', 'T1006', 'T1561', 'T1484.002', 'T1482', 'T1568', 'T1114', 'T1114.002', 'T1573', 'T1573.002', 'T1573.001', 'T1499', 'T1499.003', 'T1499.002', 'T1546.008', 'T1546.005', 'T1048', 'T1048.002', 'T1048.001', 'T1048.003', 'T1041', 'T1011', 'T1011.001', 'T1052', 'T1052.001', 'T1567', 'T1567.002', 'T1567.001', 'T1203', 'T1212', 'T1211', 'T1068', 'T1210', 'T1133', 'T1008', 'T1083', 'T1187', 'T1564.005', 'T1564.001', 'T1564.003', 'T1564.006', 'T1574', 'T1574.001', 'T1574.002', 'T1574.008', 'T1574.009', 'T1574.010', 'T1562.004', 'T1562.001', 'T1562.010', 'T1562.003', 'T1562.006', 'T1562.009', 'T1070.003', 'T1070.008', 'T1070.007', 'T1070.001', 'T1070.004', 'T1070.005', 'T1070.006', 'T1202', 'T1105', 'T1056', 'T1056.001', 'T1056.003', 'T1559', 'T1559.001', 'T1559.002', 'T1570', 'T1036', 'T1036.007', 'T1036.008', 'T1036.004', 'T1036.005', 'T1036.003', 'T1556.004', 'T1112', 'T1111', 'T1104', 'T1106', 'T1046', 'T1135', 'T1040', 'T1095', 'T1571', 'T1003', 'T1003.005', 'T1003.006', 'T1003.004', 'T1003.001', 'T1003.003', 'T1003.002', 'T1027', 'T1027.001', 'T1027.010', 'T1027.004', 'T1027.005', 'T1027.002', 'T1027.003', 'T1027.008', 'T1201', 'T1120', 'T1069', 'T1069.002', 'T1069.001', 'T1542', 'T1542.003', 'T1542.001', 'T1057', 'T1055', 'T1055.001', 'T1572', 'T1090', 'T1090.002', 'T1090.001', 'T1090.003', 'T1012', 'T1219', 'T1563', 'T1021', 'T1021.003', 'T1021.001', 'T1021.002', 'T1021.004', 'T1021.006', 'T1018', 'T1496', 'T1207', 'T1014', 'T1053', 'T1053.002', 'T1053.003', 'T1053.005', 'T1113', 'T1505', 'T1505.003', 'T1072', 'T1518', 'T1518.001', 'T1558', 'T1553.002', 'T1553.006', 'T1553.001', 'T1218', 'T1218.003', 'T1218.001', 'T1218.014', 'T1218.013', 'T1218.005', 'T1218.007', 'T1218.010', 'T1218.011', 'T1082', 'T1614', 'T1614.001', 'T1016', 'T1016.001', 'T1049', 'T1033', 'T1007', 'T1569', 'T1569.002', 'T1124', 'T1080', 'T1221', 'T1205', 'T1205.001', 'T1127', 'T1552', 'T1552.003', 'T1552.008', 'T1552.001', 'T1550.002', 'T1204', 'T1204.002', 'T1204.001', 'T1078', 'T1078.001', 'T1078.002', 'T1078.003', 'T1125', 'T1497.002', 'T1600', 'T1102', 'T1102.002', 'T1102.001', 'T1102.003', 'T1047', 'T1220']","['T1059.006', 'T1129', 'T1569', 'T1078', 'T1543', 'T1078', 'T1036.005', 'T1070', 'T1070.004', 'T1078', 'T1497.001', 'T1562.001', 'T1574', 'T1016', 'T1016.001', 'T1033', 'T1049', 'T1057', 'T1082', 'T1083', 'T1497.001', 'T1021.002', 'T1560.001', 'T1039', 'T1074.002', 'T1095', 'T1105', 'T1090', 'T1029', 'T1567.002']","['T1087.002', 'T1087.001', 'T1071.001', 'T1560', 'T1560.001', 'T1119', 'T1547.001', 'T1110', 'T1059', 'T1059.007', 'T1059.001', 'T1059.006', 'T1059.005', 'T1059.003', 'T1136.001', 'T1543.003', 'T1555', 'T1555.003', 'T1132.001', 'T1074.001', 'T1005', 'T1039', 'T1140', 'T1041', 'T1567.002', 'T1203', 'T1068', 'T1133', 'T1083', 'T1564.003', 'T1574.002', 'T1562.001', 'T1070.004', 'T1070.006', 'T1105', 'T1056.001', 'T1559.002', 'T1036', 'T1036.004', 'T1036.005', 'T1112', 'T1106', 'T1046', 'T1135', 'T1571', 'T1003.001', 'T1027', 'T1027.010', 'T1027.002', 'T1057', 'T1090.002', 'T1021.001', 'T1021.002', 'T1021.004', 'T1018', 'T1053.005', 'T1505.003', 'T1518', 'T1518.001', 'T1553.002', 'T1218.005', 'T1218.010', 'T1218.011', 'T1082', 'T1016', 'T1049', 'T1033', 'T1007', 'T1569.002', 'T1552.001', 'T1204.002', 'T1204.001', 'T1078', 'T1102', 'T1102.002', 'T1047']",0.21052631578947367,0.21052631578947367,0.5333333333333333
