loss,auc-pr,val_loss,val_auc-pr
0.248618483543396,0.22276797890663147,0.06859462708234787,0.08565128594636917
0.16217760741710663,0.23619039356708527,0.06113603338599205,0.09254848212003708
0.12585102021694183,0.23498310148715973,0.06130683049559593,0.08804403990507126
0.11423632502555847,0.23137512803077698,0.0615343376994133,0.08414199948310852
0.10904902964830399,0.23417750000953674,0.061644457280635834,0.09125665575265884
0.10697188228368759,0.23280225694179535,0.06168443709611893,0.09695765376091003
0.10540097951889038,0.2335728406906128,0.06167108938097954,0.09357470273971558
0.10431714355945587,0.23450800776481628,0.06163553521037102,0.09223348647356033
0.10437661409378052,0.22865797579288483,0.0616077184677124,0.09308565407991409
0.10357113927602768,0.23255018889904022,0.061578910797834396,0.08628755807876587
0.1028580293059349,0.23658768832683563,0.061513785272836685,0.08716244995594025
0.10257631540298462,0.23724055290222168,0.06146523728966713,0.09223370254039764
0.1026524230837822,0.23329249024391174,0.061430852860212326,0.09427515417337418
0.10239853709936142,0.23313483595848083,0.06135401129722595,0.09348329156637192
0.10205715894699097,0.2365783452987671,0.06132524833083153,0.09111930429935455
0.1020018681883812,0.23824214935302734,0.06127401068806648,0.0877063050866127
0.10179347544908524,0.23778879642486572,0.06122423708438873,0.09628164768218994
0.10178735852241516,0.2373710721731186,0.061187777668237686,0.09741903096437454
0.10144419223070145,0.24051815271377563,0.061125386506319046,0.09692109376192093
0.10107138007879257,0.24314460158348083,0.061058156192302704,0.10358039289712906
0.10083138197660446,0.24876154959201813,0.06102040410041809,0.12148626893758774
0.1006249487400055,0.24881097674369812,0.06093539297580719,0.11859121918678284
0.10039252042770386,0.2506914734840393,0.06085631996393204,0.12088864296674728
0.10082926601171494,0.24774044752120972,0.06071252375841141,0.18763451278209686
0.09965180605649948,0.26182106137275696,0.06049716845154762,0.2412329614162445
0.09950241446495056,0.26903098821640015,0.060235850512981415,0.287737637758255
0.09938923269510269,0.26831865310668945,0.059757381677627563,0.3132309019565582
0.09847261011600494,0.2930033206939697,0.05937172845005989,0.3245159685611725
0.09777325391769409,0.3024475574493408,0.058530665934085846,0.32878607511520386
0.09766554832458496,0.3099480867385864,0.05761526897549629,0.33270591497421265
0.09649267047643661,0.33390235900878906,0.0566973015666008,0.3364998698234558
0.09575775265693665,0.3553715944290161,0.05542303994297981,0.3432592749595642
0.0943511426448822,0.38390254974365234,0.05457687005400658,0.34632164239883423
0.09349780529737473,0.40203434228897095,0.05412152037024498,0.3453724682331085
0.09314534813165665,0.41439753770828247,0.054210372269153595,0.34734421968460083
0.09235545992851257,0.4332423806190491,0.05468668416142464,0.34664905071258545
0.09120001643896103,0.4516010284423828,0.056410614401102066,0.3495140075683594
0.0909009501338005,0.4624329209327698,0.05591965094208717,0.34966087341308594
0.09032019227743149,0.46435877680778503,0.05629750341176987,0.3546977937221527
0.08946728706359863,0.4774448871612549,0.05781972408294678,0.35302793979644775
0.08923140913248062,0.4847317636013031,0.05845441669225693,0.348227858543396
0.08857846260070801,0.49557530879974365,0.058917224407196045,0.34991127252578735
0.08807630836963654,0.5017614960670471,0.06022575497627258,0.35556384921073914
0.08790531754493713,0.5019218325614929,0.06075119227170944,0.35398682951927185
0.08800056576728821,0.5001652240753174,0.060042642056941986,0.3592497706413269
0.08734671771526337,0.506625771522522,0.05994170159101486,0.3572901487350464
0.08701638132333755,0.5106516480445862,0.06131497025489807,0.3553526699542999
0.08655752241611481,0.5204593539237976,0.0606977678835392,0.35570499300956726
0.086724653840065,0.5178025960922241,0.06109607592225075,0.36063098907470703
0.08651821315288544,0.5174052715301514,0.060923948884010315,0.3680680990219116
0.08598552644252777,0.5227563977241516,0.062097351998090744,0.36323094367980957
0.08579142391681671,0.5320382118225098,0.06025559827685356,0.3636760115623474
0.08555738627910614,0.5320716500282288,0.060737770050764084,0.3659094572067261
0.0850958600640297,0.5380067825317383,0.061988960951566696,0.3649827241897583
0.0851583406329155,0.536827802658081,0.06219591945409775,0.36675822734832764
0.0851210430264473,0.5382227897644043,0.05974496528506279,0.3705199956893921
0.08476810902357101,0.5376365184783936,0.06039983034133911,0.373609334230423
0.08432944118976593,0.5467226505279541,0.060187846422195435,0.37017565965652466
0.0847216248512268,0.5391475558280945,0.06024553254246712,0.37221962213516235
0.08429229259490967,0.5462256073951721,0.05975838005542755,0.36942052841186523
0.08405725657939911,0.5469815731048584,0.060563962906599045,0.37195026874542236
0.08432680368423462,0.5436062216758728,0.06015445291996002,0.37421196699142456
0.08380655944347382,0.5481002330780029,0.059624191373586655,0.3755635619163513
0.08355144411325455,0.5512069463729858,0.05855736508965492,0.37600159645080566
0.08377975970506668,0.5486127138137817,0.058579206466674805,0.3804057240486145
0.08293576538562775,0.5669364929199219,0.05664537101984024,0.3776378035545349
0.0829223245382309,0.5575606226921082,0.057933446019887924,0.3806552588939667
0.08246617764234543,0.5666419267654419,0.05827673524618149,0.38186267018318176
0.08198148012161255,0.5703529715538025,0.05927007272839546,0.3789238929748535
0.08243928849697113,0.5654363632202148,0.05697668716311455,0.38241633772850037
0.08226266503334045,0.5698567032814026,0.055949945002794266,0.37943515181541443
0.08194523304700851,0.5697521567344666,0.05673046410083771,0.382057785987854
0.08183478564023972,0.5711604952812195,0.05789884179830551,0.38332462310791016
0.08209193497896194,0.5694811344146729,0.056808922439813614,0.3846098780632019
0.08203224837779999,0.5694072246551514,0.05665631964802742,0.38470929861068726
0.08149149268865585,0.5798105001449585,0.05691341310739517,0.3835509121417999
0.08135832846164703,0.5804214477539062,0.05588969215750694,0.38641446828842163
0.08163448423147202,0.5717017650604248,0.0550379604101181,0.38467156887054443
0.08136985450983047,0.5757171511650085,0.05570504441857338,0.38573789596557617
0.08084841072559357,0.5826836824417114,0.05470854043960571,0.38738030195236206
0.08066797256469727,0.5870473980903625,0.05515586957335472,0.38715261220932007
0.08098891377449036,0.5813705921173096,0.05529054254293442,0.3854309618473053
0.0805031880736351,0.5891254544258118,0.05425010249018669,0.38612908124923706
0.08025350421667099,0.5907512307167053,0.05495801568031311,0.38544926047325134
0.07999810576438904,0.5933185815811157,0.05498909205198288,0.3848066031932831
0.07965303212404251,0.5963313579559326,0.054053109139204025,0.38449037075042725
0.0796913281083107,0.594475269317627,0.05462128296494484,0.38598722219467163
0.07980414479970932,0.5971134901046753,0.05375359579920769,0.38495808839797974
0.07936715334653854,0.6066659092903137,0.05503710359334946,0.38523000478744507
0.07967488467693329,0.5969135165214539,0.05550769716501236,0.38434454798698425
0.07898945361375809,0.6115931272506714,0.05455024540424347,0.38470181822776794
0.07920927554368973,0.6021813154220581,0.05512510612607002,0.3847840428352356
0.07896792143583298,0.6070870757102966,0.05602940544486046,0.3835582733154297
0.07912316918373108,0.6054282188415527,0.05436975508928299,0.3848966658115387
0.07931145280599594,0.600318193435669,0.05343812704086304,0.38513463735580444
0.07859838753938675,0.6152697801589966,0.05318990722298622,0.3858923316001892
0.07844491302967072,0.6109939813613892,0.053232550621032715,0.3840649127960205
0.07794194668531418,0.6175633072853088,0.05404278263449669,0.3844098150730133
0.07818230986595154,0.6167275905609131,0.054963335394859314,0.38386619091033936
0.07812540233135223,0.6146855354309082,0.05452091246843338,0.3851722776889801
0.07815300673246384,0.6167919039726257,0.054619740694761276,0.38443928956985474
0.07782045006752014,0.6190542578697205,0.05335322767496109,0.3855903148651123
0.07823719829320908,0.6142829060554504,0.05285090580582619,0.38559818267822266
0.0774182379245758,0.6204123497009277,0.053309034556150436,0.3857422471046448
0.07752273976802826,0.619883120059967,0.055505428463220596,0.38237008452415466
0.07721160352230072,0.628567099571228,0.05441112816333771,0.38669225573539734
0.07737534493207932,0.62156742811203,0.05574886128306389,0.3819981813430786
0.07722821086645126,0.6271020174026489,0.054652392864227295,0.3856600522994995
0.07694564014673233,0.6304193735122681,0.05648339167237282,0.38242459297180176
0.07757427543401718,0.6211897134780884,0.05522789806127548,0.38184958696365356
0.07723156362771988,0.6234055757522583,0.05537886917591095,0.3831309974193573
0.07690051943063736,0.6304447650909424,0.05445701256394386,0.38430577516555786
0.07708090543746948,0.6247586011886597,0.05550334230065346,0.38179242610931396
0.07710020989179611,0.6236851215362549,0.054491739720106125,0.38443487882614136
0.0762728825211525,0.6362438201904297,0.053533557802438736,0.3844965100288391
0.07644684612751007,0.6330889463424683,0.053938236087560654,0.38349467515945435
0.07636015862226486,0.6319630742073059,0.05445931479334831,0.38380587100982666
0.07640654593706131,0.6334341764450073,0.05499027669429779,0.38516566157341003
0.07575200498104095,0.6423717737197876,0.05440754443407059,0.38627123832702637
0.07631460577249527,0.6347695589065552,0.05586082115769386,0.3827247619628906
0.07646351307630539,0.6320849657058716,0.05454302579164505,0.384397953748703
0.07523514330387115,0.6494337916374207,0.055579278618097305,0.38433563709259033
