loss,auc-pr,val_loss,val_auc-pr
0.3106265366077423,0.23858797550201416,0.3387540578842163,0.06258542835712433
0.304190069437027,0.23687049746513367,0.3142216205596924,0.06697525829076767
0.2985001504421234,0.24126628041267395,0.28438735008239746,0.07427672296762466
0.2902662456035614,0.24965572357177734,0.2507544457912445,0.08664940297603607
0.28177621960639954,0.25247302651405334,0.2164555788040161,0.10311469435691833
0.2743784785270691,0.26048144698143005,0.18516002595424652,0.12422811985015869
0.2643471956253052,0.2742616832256317,0.15744176506996155,0.14385664463043213
0.25644823908805847,0.27709364891052246,0.13444745540618896,0.16202102601528168
0.24870288372039795,0.2806991934776306,0.1157851591706276,0.1751546412706375
0.2413691133260727,0.28300678730010986,0.10162051022052765,0.18329119682312012
0.2329978197813034,0.29085883498191833,0.09084261208772659,0.1855369657278061
0.22672009468078613,0.29633602499961853,0.08302517980337143,0.18275192379951477
0.22130094468593597,0.29154449701309204,0.07698412239551544,0.18020236492156982
0.21484816074371338,0.29733216762542725,0.07253451645374298,0.1777796596288681
0.2109980285167694,0.29635873436927795,0.06934607774019241,0.17648880183696747
0.2055884450674057,0.3061105012893677,0.06686296314001083,0.17562350630760193
0.20242036879062653,0.30787450075149536,0.06499016284942627,0.17432677745819092
0.19973500072956085,0.3057078719139099,0.06358085572719574,0.17440955340862274
0.197146475315094,0.30565232038497925,0.06236831843852997,0.1768856644630432
0.19481390714645386,0.31032341718673706,0.06153886765241623,0.17786270380020142
0.18996523320674896,0.32578614354133606,0.060731202363967896,0.17705038189888
0.18905460834503174,0.32471394538879395,0.060110509395599365,0.17555168271064758
0.18777352571487427,0.327644020318985,0.05959083512425423,0.17770978808403015
0.18656589090824127,0.32681238651275635,0.05914020910859108,0.18043570220470428
0.18464627861976624,0.3283284902572632,0.05875483527779579,0.18219396471977234
0.18452702462673187,0.32688602805137634,0.05845967307686806,0.18819165229797363
0.18280945718288422,0.33322280645370483,0.0581565722823143,0.18846043944358826
0.18052247166633606,0.34478774666786194,0.05792221054434776,0.19372493028640747
0.18059657514095306,0.34450218081474304,0.057685453444719315,0.20476695895195007
0.17992284893989563,0.3432661294937134,0.05747568607330322,0.2079070508480072
0.17771495878696442,0.34833112359046936,0.05727590247988701,0.21436119079589844
0.17921209335327148,0.3477664887905121,0.05705922096967697,0.22263818979263306
0.17673996090888977,0.35172393918037415,0.05682269483804703,0.23169009387493134
0.17525823414325714,0.3670998215675354,0.05665081739425659,0.2426827996969223
0.17690160870552063,0.357686311006546,0.056428831070661545,0.2535988688468933
0.17446860671043396,0.37287601828575134,0.05628102272748947,0.2637023627758026
0.17467337846755981,0.36231374740600586,0.056085359305143356,0.27119123935699463
0.17468400299549103,0.36500710248947144,0.05591116100549698,0.2800866365432739
0.1739751249551773,0.36892709136009216,0.055733319371938705,0.2878868877887726
0.17259198427200317,0.3822680115699768,0.05559463053941727,0.29696184396743774
0.17248335480690002,0.3764645457267761,0.05549450218677521,0.30695274472236633
0.17287231981754303,0.3814626932144165,0.05535047501325607,0.31607672572135925
0.17107979953289032,0.3884773552417755,0.05522901937365532,0.3254922926425934
0.17050600051879883,0.3934175968170166,0.05516345798969269,0.3351605236530304
0.16948603093624115,0.3974793553352356,0.05506863072514534,0.3419063687324524
0.1699671596288681,0.4003678560256958,0.05493326485157013,0.35122013092041016
0.1691930741071701,0.4049728512763977,0.054824985563755035,0.36141982674598694
0.16921767592430115,0.40964841842651367,0.05478374660015106,0.3668491244316101
0.16770988702774048,0.4109969437122345,0.05477694422006607,0.3698468804359436
0.16729164123535156,0.4122324287891388,0.05480964854359627,0.37168872356414795
0.16653503477573395,0.4177340567111969,0.054786987602710724,0.37527546286582947
0.16590969264507294,0.42907172441482544,0.05478885769844055,0.3789559006690979
0.16530030965805054,0.4334612488746643,0.054809071123600006,0.38393518328666687
0.1646287590265274,0.42726758122444153,0.05483837053179741,0.38626787066459656
0.16618412733078003,0.4217883348464966,0.05490969121456146,0.39042872190475464
0.16365942358970642,0.45019736886024475,0.055039312690496445,0.3945939838886261
0.16426801681518555,0.4386511743068695,0.0551760196685791,0.39970797300338745
0.16355791687965393,0.4388235807418823,0.05531778931617737,0.39963915944099426
0.16334713995456696,0.4469892680644989,0.055563099682331085,0.4042673707008362
0.16260215640068054,0.4586702585220337,0.05576193332672119,0.4055766463279724
0.16213853657245636,0.4499216675758362,0.056075021624565125,0.40395721793174744
0.15987536311149597,0.46298307180404663,0.056309785693883896,0.40622854232788086
0.16165831685066223,0.4577913284301758,0.056586384773254395,0.4057641625404358
0.16138410568237305,0.4593222141265869,0.05698051303625107,0.40700510144233704
0.16095709800720215,0.4592495262622833,0.05723858252167702,0.4077867567539215
0.15989533066749573,0.4673296809196472,0.05766496807336807,0.40683048963546753
0.15882043540477753,0.47814592719078064,0.05801922082901001,0.4072004556655884
0.1585279405117035,0.47981542348861694,0.058295685797929764,0.40652018785476685
0.15824857354164124,0.4799908995628357,0.05873320624232292,0.4060589075088501
0.1588810831308365,0.4783034920692444,0.05919449031352997,0.4031045138835907
0.15721295773983002,0.4903072118759155,0.059657786041498184,0.4032251834869385
0.15708817541599274,0.49421995878219604,0.05997288227081299,0.4004400968551636
0.15658867359161377,0.49744394421577454,0.060295894742012024,0.4016150236129761
0.15756189823150635,0.4864378571510315,0.06062626466155052,0.4021812677383423
0.15635982155799866,0.49188876152038574,0.06112135574221611,0.4011520743370056
0.15623140335083008,0.4995443820953369,0.06156882271170616,0.3987579941749573
0.15514518320560455,0.5013903379440308,0.0620892159640789,0.40247979760169983
0.15429624915122986,0.5056912899017334,0.06245902180671692,0.40197113156318665
0.15495388209819794,0.5113672018051147,0.0628449097275734,0.39995837211608887
0.15358638763427734,0.5147314071655273,0.06328611075878143,0.4006824195384979
0.15391144156455994,0.5120370388031006,0.06379786133766174,0.402365505695343
0.15306535363197327,0.5144268870353699,0.06416245549917221,0.4037167429924011
0.15257681906223297,0.5270963907241821,0.06454651802778244,0.4019976854324341
0.15270859003067017,0.5218984484672546,0.0652218833565712,0.40238437056541443
0.15277627110481262,0.5177361965179443,0.0656602531671524,0.40132883191108704
0.1526237577199936,0.5235915184020996,0.06602564454078674,0.4041052460670471
0.15093593299388885,0.5298289060592651,0.0665660947561264,0.40435367822647095
0.15317516028881073,0.5199700593948364,0.06708237528800964,0.40182697772979736
0.15316639840602875,0.5138823390007019,0.06759503483772278,0.40183523297309875
0.15160436928272247,0.5317875146865845,0.06811201572418213,0.3992234766483307
0.15120308101177216,0.5275218486785889,0.06865672767162323,0.3998631238937378
0.15010382235050201,0.5334290266036987,0.0692911222577095,0.399435430765152
0.15191757678985596,0.5280081033706665,0.06975918263196945,0.3989083170890808
0.15050101280212402,0.5318288803100586,0.07026825845241547,0.39393654465675354
0.1483750194311142,0.5465420484542847,0.07085750252008438,0.39465898275375366
0.14952774345874786,0.5433522462844849,0.07147381454706192,0.39219510555267334
0.14996041357517242,0.5392810106277466,0.07221482694149017,0.3900912404060364
0.14829179644584656,0.5511286854743958,0.07288455963134766,0.38824817538261414
0.14903879165649414,0.5390334129333496,0.07332316786050797,0.38431018590927124
0.14818663895130157,0.5488514304161072,0.07389649003744125,0.385987788438797
0.14816612005233765,0.551362156867981,0.07461684197187424,0.38387513160705566
0.1487920731306076,0.5458898544311523,0.07506275177001953,0.3870862126350403
0.14763414859771729,0.5508687496185303,0.07568991929292679,0.3839017450809479
0.14818337559700012,0.5464783906936646,0.07634281367063522,0.3838982582092285
0.14809143543243408,0.5437352657318115,0.07705403864383698,0.3836228549480438
0.1474798619747162,0.5515264272689819,0.07777753472328186,0.3824029564857483
0.1473311185836792,0.5523544549942017,0.07846902310848236,0.3815385401248932
0.14700016379356384,0.5525975227355957,0.07902650535106659,0.3817507326602936
0.14599007368087769,0.5588629245758057,0.07951642572879791,0.3801737427711487
0.14634844660758972,0.5570073127746582,0.08000025898218155,0.38041257858276367
0.14554700255393982,0.5596862435340881,0.08054989576339722,0.38091620802879333
0.1458810716867447,0.5606471300125122,0.08132486790418625,0.3767327070236206
0.1454954892396927,0.5625239610671997,0.08206547051668167,0.3801688849925995
0.14525271952152252,0.5602530241012573,0.08268649876117706,0.3845564126968384
0.1448971927165985,0.5565633773803711,0.08327897638082504,0.38268113136291504
